anuncio,campanha,veiculo,data,modalidade,objetivo,publico,investimento,impressoes,cliques,motivo,dentro_do_plano,par_com_denominador,chave_par
Marcasfilial_filial_acaocashback-janeiro_alcance_2301,Alcance,Meta Ads,2023-01-04,Acaocashback Janeiro,Alcance,N/a,79.12,10454,13,campanha fora do plano,False,False,Alcance | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-07,Regular,Alcance,Nao Socios,794.57,144299,202,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-08,Regular,Alcance,Nao Socios,862.97,162849,251,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-09,Regular,Alcance,Nao Socios,889.28,162606,300,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-10,Regular,Alcance,Nao Socios,843.03,174014,337,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-11,Regular,Alcance,Nao Socios,760.0,169432,327,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-12,Regular,Alcance,Nao Socios,806.55,151035,326,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-13,Regular,Alcance,Nao Socios,801.93,179644,289,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-14,Regular,Alcance,Nao Socios,773.85,156980,264,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-15,Regular,Alcance,Nao Socios,835.83,176918,295,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-16,Regular,Alcance,Nao Socios,867.84,185530,328,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-17,Regular,Alcance,Nao Socios,189.17,44248,88,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-18,Regular,Alcance,Nao Socios,190.17,29995,34,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-19,Regular,Alcance,Nao Socios,858.17,201030,250,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-20,Regular,Alcance,Nao Socios,871.33,181232,226,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-21,Regular,Alcance,Nao Socios,866.36,161581,228,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-22,Regular,Alcance,Nao Socios,895.35,163377,251,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-23,Regular,Alcance,Nao Socios,927.27,165190,298,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-24,Regular,Alcance,Nao Socios,870.08,152163,265,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_alcance_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-25,Regular,Alcance,Nao Socios,442.22,66808,124,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-23,Regular,Video Views,Nao Socios,597.3000000000001,23715,209,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-24,Regular,Video Views,Nao Socios,2089.26,86384,663,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-25,Regular,Video Views,Nao Socios,2712.55,116638,930,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-26,Regular,Video Views,Nao Socios,2555.28,105845,883,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-27,Regular,Video Views,Nao Socios,2412.4,93191,810,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-28,Regular,Video Views,Nao Socios,2293.1,88304,705,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-29,Regular,Video Views,Nao Socios,2316.5,86914,741,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_interesses_2306_22a30_na,Novo*Posicionamento,Meta Ads,2023-06-30,Regular,Video Views,Nao Socios,2159.61,80916,640,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-03,Regular,Video Views,Nao Socios,1536.12,94838,730,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-04,Regular,Video Views,Nao Socios,1918.42,94513,816,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-05,Regular,Video Views,Nao Socios,668.49,31184,263,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-06,Regular,Video Views,Nao Socios,4253.0,226188,1224,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-07,Regular,Video Views,Nao Socios,5093.38,263158,1397,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-08,Regular,Video Views,Nao Socios,5685.74,259072,1854,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-09,Regular,Video Views,Nao Socios,5808.18,269017,2143,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-10,Regular,Video Views,Nao Socios,5452.639999999999,254861,2197,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-11,Regular,Video Views,Nao Socios,5320.77,239323,2141,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-12,Regular,Video Views,Nao Socios,5188.620000000001,221017,1940,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-13,Regular,Video Views,Nao Socios,5116.52,221701,2027,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-14,Regular,Video Views,Nao Socios,5065.7,216549,1792,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-15,Regular,Video Views,Nao Socios,5287.360000000001,225417,1862,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-16,Regular,Video Views,Nao Socios,5718.219999999999,256048,2083,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-17,Regular,Video Views,Nao Socios,1508.94,69016,555,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-18,Regular,Video Views,Nao Socios,1275.08,72179,245,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-19,Regular,Video Views,Nao Socios,5646.78,300002,1824,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-20,Regular,Video Views,Nao Socios,5553.68,292555,1609,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-21,Regular,Video Views,Nao Socios,5623.3,279702,1607,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-22,Regular,Video Views,Nao Socios,5768.81,291993,1671,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-23,Regular,Video Views,Nao Socios,6176.2300000000005,324568,1889,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-24,Regular,Video Views,Nao Socios,5876.68,304786,1864,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo*posicionamento_nsocios_visualizacao*video_lookalike_2307_03a31_na,Novo*Posicionamento,Meta Ads,2023-07-25,Regular,Video Views,Nao Socios,3547.01,181333,1094,campanha fora do plano,False,False,Novo*Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-08,Regular,Alcance,Nao Socios,172.0,148381,68,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-08,Regular,Alcance,Nao Socios,1081.38,454216,689,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-09,Regular,Alcance,Nao Socios,376.15,292884,171,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-09,Regular,Alcance,Nao Socios,2232.89,1026032,1493,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-10,Regular,Alcance,Nao Socios,401.42,283429,201,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-10,Regular,Alcance,Nao Socios,2217.46,972132,1406,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-11,Regular,Alcance,Nao Socios,388.9,270363,182,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-11,Regular,Alcance,Nao Socios,2164.15,891350,1273,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-12,Regular,Alcance,Nao Socios,410.66,299005,228,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-12,Regular,Alcance,Nao Socios,2192.54,912554,1440,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-13,Regular,Alcance,Nao Socios,431.72,348864,262,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-13,Regular,Alcance,Nao Socios,2107.39,945157,1499,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-14,Regular,Alcance,Nao Socios,398.33,313496,260,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-14,Regular,Alcance,Nao Socios,2240.24,899008,1453,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-15,Regular,Alcance,Nao Socios,390.25,296271,249,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-15,Regular,Alcance,Nao Socios,2111.58,851799,1326,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-16,Regular,Alcance,Nao Socios,388.52,307557,271,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-16,Regular,Alcance,Nao Socios,2195.42,852636,1277,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-17,Regular,Alcance,Nao Socios,107.96,86710,77,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-17,Regular,Alcance,Nao Socios,2123.59,839204,1241,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-18,Regular,Alcance,Nao Socios,403.6,290066,170,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-18,Regular,Alcance,Nao Socios,2172.83,819629,1195,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-19,Regular,Alcance,Nao Socios,420.4,322841,272,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-19,Regular,Alcance,Nao Socios,2149.84,704233,1267,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-20,Regular,Alcance,Nao Socios,442.22,366127,277,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-20,Regular,Alcance,Nao Socios,77.81,55925,73,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-21,Regular,Alcance,Nao Socios,395.68,312071,284,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-21,Regular,Alcance,Nao Socios,2127.86,788070,1274,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Meta Ads,2023-08-22,Regular,Alcance,Nao Socios,398.18,283962,264,campanha fora do plano,False,False,Novo Posicionamento | Meta Ads
Marcasfilial_filial_regular_novo-posicionamento_nsocios_alcance_interesses_2308,Novo Posicionamento,Tiktok Ads,2023-08-22,Regular,Alcance,Nao Socios,2229.14,827560,1355,campanha fora do plano,False,False,Novo Posicionamento | Tiktok Ads
