id_realizado,campanha,veiculo,data,investimento,impressoes,cliques,id_bloco,no_pacing
13220,Mega*Fds,Youtube Ads,2023-05-27,114.036,14482,112,,False
13221,Mega*Fds,Youtube Ads,2023-05-28,114.164,13045,112,,False
13222,Mega*Fds,Youtube Ads,2023-05-25,69.0675,5006,23,,False
13223,Mega*Fds,Youtube Ads,2023-05-26,68.687,7618,42,,False
13224,Mega*Fds,Youtube Ads,2023-05-27,69.1114,7973,46,,False
13225,Mega*Fds,Youtube Ads,2023-05-28,69.133,7517,60,,False
13226,Mega*Fds,Youtube Ads,2023-05-25,149.8829,14809,82,,False
13227,Mega*Fds,Youtube Ads,2023-05-26,149.8857,19596,74,,False
13228,Mega*Fds,Youtube Ads,2023-05-27,149.8424,20582,121,,False
13229,Mega*Fds,Youtube Ads,2023-05-28,149.9212,19847,118,,False
13230,Mega*Fds,Youtube Ads,2023-05-25,536.1281,48925,302,,False
13231,Mega*Fds,Youtube Ads,2023-05-26,535.6822,64502,375,,False
13232,Mega*Fds,Youtube Ads,2023-05-27,536.0448,61845,365,,False
13233,Mega*Fds,Youtube Ads,2023-05-28,534.9455,59195,413,,False
13234,Fortaleza,Youtube Ads,2023-05-25,302.5763,25546,172,,False
13235,Fortaleza,Youtube Ads,2023-05-26,302.3176,36333,216,,False
13236,Fortaleza,Youtube Ads,2023-05-27,302.6285,37635,285,,False
13237,Fortaleza,Youtube Ads,2023-05-28,302.5158,35464,280,,False
13238,Mega*Fds,Youtube Ads,2023-05-25,158.8923,14990,66,,False
13239,Mega*Fds,Youtube Ads,2023-05-26,158.7843,21115,122,,False
13240,Mega*Fds,Youtube Ads,2023-05-27,158.8302,21019,142,,False
13241,Mega*Fds,Youtube Ads,2023-05-28,158.6292,20650,145,,False
13242,Mega*Fds,Youtube Ads,2023-05-25,50.4491,4621,23,,False
13243,Mega*Fds,Youtube Ads,2023-05-26,51.2611,6568,35,,False
13244,Mega*Fds,Youtube Ads,2023-05-27,51.2167,6935,33,,False
13245,Mega*Fds,Youtube Ads,2023-05-28,51.1255,6446,37,,False
13246,Maceio,Youtube Ads,2023-05-25,792.6632,66575,432,,False
13247,Maceio,Youtube Ads,2023-05-26,805.2539,83603,653,,False
13248,Maceio,Youtube Ads,2023-05-27,811.7563,80345,662,,False
13249,Maceio,Youtube Ads,2023-05-28,811.2827,70166,634,,False
13250,Mega*Fds,Meta Ads,2023-05-25,2200.15,1077276,837,,False
13251,Mega*Fds,Meta Ads,2023-05-26,2268.95,1010892,1042,,False
13252,Mega*Fds,Meta Ads,2023-05-27,2291.84,989670,944,,False
13253,Mega*Fds,Meta Ads,2023-05-28,1998.07,876808,890,,False
13254,Mega*Fds,Youtube Ads,2023-05-25,181.3906,15986,100,,False
13255,Mega*Fds,Youtube Ads,2023-05-26,181.075,21769,131,,False
13256,Mega*Fds,Youtube Ads,2023-05-27,181.2732,22514,147,,False
13257,Mega*Fds,Youtube Ads,2023-05-28,181.3025,21099,155,,False
13258,Mega*Fds,Youtube Ads,2023-05-25,121.7038,8842,60,,False
13259,Mega*Fds,Youtube Ads,2023-05-26,123.3813,13504,94,,False
13260,Mega*Fds,Youtube Ads,2023-05-27,123.3441,14686,101,,False
13261,Mega*Fds,Youtube Ads,2023-05-28,123.145,13351,102,,False
13262,Mega*Fds,Youtube Ads,2023-05-25,370.3331,32090,187,,False
13263,Mega*Fds,Youtube Ads,2023-05-26,369.8882,43624,223,,False
13264,Mega*Fds,Youtube Ads,2023-05-27,369.4422,43490,290,,False
13265,Mega*Fds,Youtube Ads,2023-05-28,369.0402,40807,314,,False
13266,Mega*Fds,Youtube Ads,2023-05-25,12.5775,1088,4,,False
13267,Mega*Fds,Youtube Ads,2023-05-26,12.5545,1660,5,,False
13268,Mega*Fds,Youtube Ads,2023-05-27,12.5837,1725,8,,False
13269,Mega*Fds,Youtube Ads,2023-05-28,12.5629,1627,8,,False
13270,Mega*Fds,Youtube Ads,2023-05-25,172.3375,15238,101,,False
13271,Mega*Fds,Youtube Ads,2023-05-26,172.2166,21139,159,,False
13272,Mega*Fds,Youtube Ads,2023-05-27,172.3685,21606,176,,False
13273,Mega*Fds,Youtube Ads,2023-05-28,172.4644,20162,153,,False
13274,Mega*Fds,Youtube Ads,2023-05-25,190.1639,15893,91,,False
13275,Mega*Fds,Youtube Ads,2023-05-26,190.4195,20647,120,,False
13276,Mega*Fds,Youtube Ads,2023-05-27,190.3548,20903,134,,False
13277,Mega*Fds,Youtube Ads,2023-05-28,190.1246,19258,140,,False
13278,Mega*Fds,Youtube Ads,2023-05-25,315.2722,24074,136,,False
13279,Mega*Fds,Youtube Ads,2023-05-26,315.3297,34103,245,,False
13280,Mega*Fds,Youtube Ads,2023-05-27,315.0915,34312,235,,False
13281,Mega*Fds,Youtube Ads,2023-05-28,315.5146,32228,254,,False
13282,Mega*Fds,Youtube Ads,2023-05-25,624.795,52378,389,,False
13283,Mega*Fds,Youtube Ads,2023-05-26,622.9624,69126,509,,False
13284,Mega*Fds,Youtube Ads,2023-05-27,627.8756,69864,561,,False
13285,Mega*Fds,Youtube Ads,2023-05-28,627.9473,64037,613,,False
13286,Mega*Fds,Youtube Ads,2023-05-25,149.9013,11824,70,,False
13287,Mega*Fds,Youtube Ads,2023-05-26,149.8293,16297,102,,False
13288,Mega*Fds,Youtube Ads,2023-05-27,149.891,16795,137,,False
13289,Mega*Fds,Youtube Ads,2023-05-28,149.509,15074,125,,False
13290,Mega*Fds,Youtube Ads,2023-05-25,190.2316,15452,89,,False
13291,Mega*Fds,Youtube Ads,2023-05-26,190.2494,21701,134,,False
13292,Mega*Fds,Youtube Ads,2023-05-27,190.3391,22184,157,,False
13293,Mega*Fds,Youtube Ads,2023-05-28,190.0893,21046,157,,False
13294,Mega*Fds,Youtube Ads,2023-05-25,3073.268,279344,1903,,False
13295,Mega*Fds,Youtube Ads,2023-05-26,3093.52,298238,2214,,False
13296,Mega*Fds,Youtube Ads,2023-05-27,3102.7531,277418,2228,,False
13297,Mega*Fds,Youtube Ads,2023-05-28,3097.2203,244737,2121,,False
13298,Mega*Fds,Youtube Ads,2023-05-25,189.6196,15886,75,,False
13299,Mega*Fds,Youtube Ads,2023-05-26,189.2773,22234,144,,False
13300,Mega*Fds,Youtube Ads,2023-05-27,189.464,22796,136,,False
13301,Mega*Fds,Youtube Ads,2023-05-28,188.9504,21615,154,,False
13302,Mega*Fds,Youtube Ads,2023-05-25,109.2667,10332,61,,False
13303,Mega*Fds,Youtube Ads,2023-05-26,109.3064,14057,77,,False
13304,Mega*Fds,Youtube Ads,2023-05-27,109.4756,15125,83,,False
13305,Mega*Fds,Youtube Ads,2023-05-28,109.518,14980,111,,False
13306,Mega*Fds,Youtube Ads,2023-05-25,91.4521,9404,47,,False
13307,Mega*Fds,Youtube Ads,2023-05-26,91.4544,11973,52,,False
13308,Mega*Fds,Youtube Ads,2023-05-27,91.5122,12216,58,,False
13309,Mega*Fds,Youtube Ads,2023-05-28,91.5061,11917,78,,False
13310,Mega*Fds,Meta Ads,2023-04-27,1629.17,616878,578,,False
13311,Mega*Fds,Meta Ads,2023-04-28,1582.9899999999998,516424,553,,False
13312,Mega*Fds,Meta Ads,2023-04-29,1719.52,485375,573,,False
13313,Mega*Fds,Meta Ads,2023-04-30,1803.19,491325,637,,False
13314,Mega*Fds,Meta Ads,2023-05-01,1485.9199999999996,448218,630,,False
13315,Mega*Fds,Meta Ads,2023-04-27,3865.79,314537,4550,,False
13316,Mega*Fds,Meta Ads,2023-04-28,3721.55,322568,3373,,False
13317,Mega*Fds,Meta Ads,2023-04-29,4025.2300000000014,370662,2928,,False
13318,Mega*Fds,Meta Ads,2023-04-30,4214.39,429322,2866,,False
13319,Mega*Fds,Meta Ads,2023-05-01,3412.79,441071,2754,,False
13320,Mega*Fds,Youtube Ads,2023-05-25,132.4304,8760,53,,False
13321,Mega*Fds,Youtube Ads,2023-05-26,252.846,10636,61,,False
13322,Mega*Fds,Youtube Ads,2023-05-27,251.502,11220,61,,False
13323,Mega*Fds,Youtube Ads,2023-05-28,250.7322,12436,64,,False
13324,Mega*Fds,Youtube Ads,2023-05-25,110.4634,7345,39,,False
13325,Mega*Fds,Youtube Ads,2023-05-26,291.8701,11508,79,,False
13326,Mega*Fds,Youtube Ads,2023-05-27,292.1117,12030,57,,False
13327,Mega*Fds,Youtube Ads,2023-05-28,292.4878,12136,68,,False
13328,Mega*Fds,Youtube Ads,2023-05-25,151.2649,7744,50,,False
13329,Mega*Fds,Youtube Ads,2023-05-26,161.9085,7344,55,,False
13330,Mega*Fds,Youtube Ads,2023-05-27,162.2044,7944,42,,False
13331,Mega*Fds,Youtube Ads,2023-05-28,161.4796,7596,43,,False
13332,Mega*Fds,Youtube Ads,2023-05-25,40.458,3968,24,,False
13333,Mega*Fds,Youtube Ads,2023-05-26,230.9346,9802,48,,False
13334,Mega*Fds,Youtube Ads,2023-05-27,13.6723,446,2,,False
13335,Mega*Fds,Youtube Ads,2023-05-25,486.4802,23043,116,,False
13336,Mega*Fds,Youtube Ads,2023-05-26,485.976,19435,142,,False
13337,Mega*Fds,Youtube Ads,2023-05-27,486.1709,28422,135,,False
13338,Mega*Fds,Youtube Ads,2023-05-28,152.6526,6429,39,,False
13339,Mega*Fds,Youtube Ads,2023-05-25,245.613,11454,104,,False
13340,Mega*Fds,Youtube Ads,2023-05-26,395.2631,12357,83,,False
13341,Mega*Fds,Youtube Ads,2023-05-27,393.2248,13886,83,,False
13342,Mega*Fds,Youtube Ads,2023-05-28,391.3287,14128,89,,False
13343,Mega*Fds,Youtube Ads,2023-05-25,438.8399,18226,137,,False
13344,Mega*Fds,Youtube Ads,2023-05-26,438.548,17502,105,,False
13345,Mega*Fds,Youtube Ads,2023-05-27,438.823,21351,120,,False
13346,Mega*Fds,Youtube Ads,2023-05-28,437.4391,21565,128,,False
13347,Mega*Fds,Youtube Ads,2023-05-25,60.4835,5987,29,,False
13348,Mega*Fds,Youtube Ads,2023-05-26,271.8364,13627,103,,False
13349,Mega*Fds,Youtube Ads,2023-05-27,271.3571,13133,74,,False
13350,Mega*Fds,Youtube Ads,2023-05-28,269.761,14035,73,,False
13351,Mega*Fds,Youtube Ads,2023-05-25,27.9611,2766,15,,False
13352,Mega*Fds,Youtube Ads,2023-05-26,90.2641,4065,30,,False
13353,Mega*Fds,Youtube Ads,2023-05-27,90.678,4556,38,,False
13354,Mega*Fds,Youtube Ads,2023-05-28,89.6293,4600,31,,False
13355,Mega*Fds,Youtube Ads,2023-05-25,281.4143,15020,82,,False
13356,Mega*Fds,Youtube Ads,2023-05-26,725.0567,26360,159,,False
13357,Mega*Fds,Youtube Ads,2023-05-27,709.811,30455,167,,False
13358,Mega*Fds,Youtube Ads,2023-05-28,731.1801,33619,161,,False
13359,Fortaleza,Youtube Ads,2023-05-25,32.3862,3092,6,,False
13360,Fortaleza,Youtube Ads,2023-05-26,316.755,13426,80,,False
13361,Fortaleza,Youtube Ads,2023-05-27,601.2721,22875,114,,False
13362,Fortaleza,Youtube Ads,2023-05-28,596.9747,22879,126,,False
13363,Mega*Fds,Youtube Ads,2023-05-25,41.8947,3078,17,,False
13364,Mega*Fds,Youtube Ads,2023-05-26,285.6172,10548,70,,False
13365,Mega*Fds,Youtube Ads,2023-05-27,491.8912,16557,103,,False
13366,Mega*Fds,Youtube Ads,2023-05-28,492.5297,16474,97,,False
13367,Mega*Fds,Youtube Ads,2023-05-25,185.7637,9155,53,,False
13368,Mega*Fds,Youtube Ads,2023-05-26,253.0875,10369,68,,False
13369,Mega*Fds,Youtube Ads,2023-05-27,253.7971,12064,71,,False
13370,Mega*Fds,Youtube Ads,2023-05-28,251.8815,12039,66,,False
13371,Maceio,Youtube Ads,2023-05-25,30.5404,2790,18,,False
13372,Maceio,Youtube Ads,2023-05-26,342.1893,14277,92,,False
13373,Maceio,Youtube Ads,2023-05-27,381.4689,16257,101,,False
13374,Maceio,Youtube Ads,2023-05-28,379.7419,14873,106,,False
13375,Mega*Fds,Meta Ads,2023-05-25,10592.7,591061,5351,,False
13376,Mega*Fds,Meta Ads,2023-05-26,9603.9,572903,4112,,False
13377,Mega*Fds,Meta Ads,2023-05-27,10291.62,648554,4018,,False
13378,Mega*Fds,Meta Ads,2023-05-28,9761.57,666775,3743,,False
13379,Mega*Fds,Youtube Ads,2023-05-25,37.5267,2913,15,,False
13380,Mega*Fds,Youtube Ads,2023-05-26,391.2864,13778,91,,False
13381,Mega*Fds,Youtube Ads,2023-05-27,551.1292,20261,105,,False
13382,Mega*Fds,Youtube Ads,2023-05-28,540.5999,20462,106,,False
13383,Mega*Fds,Youtube Ads,2023-05-25,143.2647,6962,49,,False
13384,Mega*Fds,Youtube Ads,2023-05-26,193.3964,7758,41,,False
13385,Mega*Fds,Youtube Ads,2023-05-27,193.6111,9398,51,,False
13386,Mega*Fds,Youtube Ads,2023-05-28,193.0781,9585,41,,False
13387,Mega*Fds,Youtube Ads,2023-05-25,115.5401,5104,25,,False
13388,Mega*Fds,Youtube Ads,2023-05-26,189.8574,6440,37,,False
13389,Mega*Fds,Youtube Ads,2023-05-27,188.7834,7781,35,,False
13390,Mega*Fds,Youtube Ads,2023-05-28,189.3343,7181,46,,False
13391,Mega*Fds,Youtube Ads,2023-05-25,46.4671,4449,20,,False
13392,Mega*Fds,Youtube Ads,2023-05-26,188.0831,8174,59,,False
13393,Mega*Fds,Youtube Ads,2023-05-27,188.0112,8735,43,,False
13394,Mega*Fds,Youtube Ads,2023-05-28,187.7896,9306,51,,False
13395,Mega*Fds,Youtube Ads,2023-05-25,34.4631,2534,11,,False
13396,Mega*Fds,Youtube Ads,2023-05-26,386.6363,12212,81,,False
13397,Mega*Fds,Youtube Ads,2023-05-27,541.2312,17247,113,,False
13398,Mega*Fds,Youtube Ads,2023-05-28,538.4236,17189,93,,False
13399,Mega*Fds,Youtube Ads,2023-05-25,69.3353,4345,23,,False
13400,Mega*Fds,Youtube Ads,2023-05-26,299.9402,10481,52,,False
13401,Mega*Fds,Youtube Ads,2023-05-27,300.4984,12704,66,,False
13402,Mega*Fds,Youtube Ads,2023-05-28,299.6805,12441,63,,False
13403,Mega*Fds,Youtube Ads,2023-05-25,757.3238,28062,187,,False
13404,Mega*Fds,Youtube Ads,2023-05-26,758.5326,28910,176,,False
13405,Mega*Fds,Youtube Ads,2023-05-27,755.9102,36557,197,,False
13406,Mega*Fds,Youtube Ads,2023-05-28,754.8901,35179,211,,False
13407,Mega*Fds,Youtube Ads,2023-05-25,381.9095,16797,142,,False
13408,Mega*Fds,Youtube Ads,2023-05-26,507.3193,19379,160,,False
13409,Mega*Fds,Youtube Ads,2023-05-27,509.2312,23315,153,,False
13410,Mega*Fds,Youtube Ads,2023-05-28,503.4234,22681,157,,False
13411,Mega*Fds,Youtube Ads,2023-05-25,161.8809,8027,49,,False
13412,Mega*Fds,Youtube Ads,2023-05-26,234.4052,8797,47,,False
13413,Mega*Fds,Youtube Ads,2023-05-27,235.0314,10698,62,,False
13414,Mega*Fds,Youtube Ads,2023-05-28,233.1844,11216,65,,False
13415,Mega*Fds,Youtube Ads,2023-05-25,164.499,9935,49,,False
13416,Mega*Fds,Youtube Ads,2023-05-26,328.1797,12751,74,,False
13417,Mega*Fds,Youtube Ads,2023-05-27,328.1702,14839,74,,False
13418,Mega*Fds,Youtube Ads,2023-05-28,326.5804,15141,89,,False
13419,Mega*Fds,Youtube Ads,2023-05-25,2333.9878,83854,526,,False
13420,Mega*Fds,Youtube Ads,2023-05-26,4405.2658,139693,808,,False
13421,Mega*Fds,Youtube Ads,2023-05-27,4422.6132,158553,825,,False
13422,Mega*Fds,Youtube Ads,2023-05-28,4402.4199,150484,831,,False
13423,Mega*Fds,Youtube Ads,2023-05-25,51.0415,4329,21,,False
13424,Mega*Fds,Youtube Ads,2023-05-26,218.3366,9037,57,,False
13425,Mega*Fds,Youtube Ads,2023-05-27,218.2638,9723,43,,False
13426,Mega*Fds,Youtube Ads,2023-05-28,218.2818,10481,68,,False
13427,Mega*Fds,Youtube Ads,2023-05-25,89.4808,7421,41,,False
13428,Mega*Fds,Youtube Ads,2023-05-26,90.1055,5609,43,,False
13429,Mega*Fds,Youtube Ads,2023-05-27,90.1761,7334,35,,False
13430,Mega*Fds,Youtube Ads,2023-05-28,89.875,6655,36,,False
13431,Mega*Fds,Youtube Ads,2023-05-25,57.7713,4483,21,,False
13432,Mega*Fds,Youtube Ads,2023-05-26,332.8438,11739,74,,False
13433,Mega*Fds,Youtube Ads,2023-05-27,483.4666,16354,82,,False
13434,Mega*Fds,Youtube Ads,2023-05-28,509.1036,17158,115,,False
13435,Mega*Fds,Youtube Ads,2023-04-27,54.2028,4674,34,,False
13436,Mega*Fds,Youtube Ads,2023-04-28,54.1151,2968,16,,False
13437,Mega*Fds,Youtube Ads,2023-04-29,54.5623,3312,12,,False
13438,Mega*Fds,Youtube Ads,2023-04-30,54.763,4564,24,,False
13439,Mega*Fds,Youtube Ads,2023-05-01,54.0833,3111,21,,False
13440,Mega*Fds,Youtube Ads,2023-04-27,60.1544,4379,17,,False
13441,Mega*Fds,Youtube Ads,2023-04-28,60.5768,3229,15,,False
13442,Mega*Fds,Youtube Ads,2023-04-29,60.579,3398,19,,False
13443,Mega*Fds,Youtube Ads,2023-04-30,60.7019,2700,8,,False
13444,Mega*Fds,Youtube Ads,2023-05-01,60.1677,3158,11,,False
13445,Mega*Fds,Youtube Ads,2023-04-27,29.1069,1925,14,,False
13446,Mega*Fds,Youtube Ads,2023-04-28,30.1332,1279,7,,False
13447,Mega*Fds,Youtube Ads,2023-04-29,30.27,1351,5,,False
13448,Mega*Fds,Youtube Ads,2023-04-30,30.2225,1733,11,,False
13449,Mega*Fds,Youtube Ads,2023-05-01,30.2016,1486,8,,False
13450,Mega*Fds,Youtube Ads,2023-04-27,38.8163,2528,18,,False
13451,Mega*Fds,Youtube Ads,2023-04-28,38.7327,1740,10,,False
13452,Mega*Fds,Youtube Ads,2023-04-29,39.5008,2347,14,,False
13453,Mega*Fds,Youtube Ads,2023-04-30,39.5986,2718,14,,False
13454,Mega*Fds,Youtube Ads,2023-05-01,39.4774,2021,3,,False
13455,Mega*Fds,Youtube Ads,2023-04-27,113.8192,8127,53,,False
13456,Mega*Fds,Youtube Ads,2023-04-28,116.6731,4778,31,,False
13457,Mega*Fds,Youtube Ads,2023-04-29,116.5289,5999,31,,False
13458,Mega*Fds,Youtube Ads,2023-04-30,116.4822,6955,36,,False
13459,Mega*Fds,Youtube Ads,2023-05-01,116.2934,5888,23,,False
13460,Mega*Fds,Youtube Ads,2023-04-27,104.2061,6407,37,,False
13461,Mega*Fds,Youtube Ads,2023-04-28,162.7476,4920,36,,False
13462,Mega*Fds,Youtube Ads,2023-04-29,164.7474,7307,34,,False
13463,Mega*Fds,Youtube Ads,2023-04-30,164.7339,8245,54,,False
13464,Mega*Fds,Youtube Ads,2023-05-01,164.0895,7395,38,,False
13465,Mega*Fds,Youtube Ads,2023-04-27,63.3027,5015,26,,False
13466,Mega*Fds,Youtube Ads,2023-04-28,63.2916,3078,17,,False
13467,Mega*Fds,Youtube Ads,2023-04-29,63.3839,3927,30,,False
13468,Mega*Fds,Youtube Ads,2023-04-30,63.3896,3497,24,,False
13469,Mega*Fds,Youtube Ads,2023-05-01,63.3129,4700,34,,False
13470,Mega*Fds,Youtube Ads,2023-04-27,49.2974,5239,40,,False
13471,Mega*Fds,Youtube Ads,2023-04-28,49.6035,3358,20,,False
13472,Mega*Fds,Youtube Ads,2023-04-29,49.549,3832,22,,False
13473,Mega*Fds,Youtube Ads,2023-04-30,49.2528,4183,21,,False
13474,Mega*Fds,Youtube Ads,2023-05-01,49.4714,3637,18,,False
13475,Mega*Fds,Youtube Ads,2023-04-27,40.8301,2345,21,,False
13476,Mega*Fds,Youtube Ads,2023-04-28,41.4047,1721,11,,False
13477,Mega*Fds,Youtube Ads,2023-04-29,40.9633,1894,6,,False
13478,Mega*Fds,Youtube Ads,2023-04-30,41.7128,2275,15,,False
13479,Mega*Fds,Youtube Ads,2023-05-01,41.4825,2162,10,,False
13480,Mega*Fds,Youtube Ads,2023-04-27,253.7498,14273,109,,False
13481,Mega*Fds,Youtube Ads,2023-04-28,254.0836,11604,51,,False
13482,Mega*Fds,Youtube Ads,2023-04-29,254.4516,15842,80,,False
13483,Mega*Fds,Youtube Ads,2023-04-30,254.1514,16674,83,,False
13484,Mega*Fds,Youtube Ads,2023-05-01,253.7689,15141,72,,False
13485,Fortaleza,Youtube Ads,2023-04-27,48.7096,3484,22,,False
13486,Fortaleza,Youtube Ads,2023-04-28,48.9225,2197,8,,False
13487,Fortaleza,Youtube Ads,2023-04-29,49.2608,2999,12,,False
13488,Fortaleza,Youtube Ads,2023-04-30,49.4033,3670,22,,False
13489,Fortaleza,Youtube Ads,2023-05-01,49.3143,3304,14,,False
13490,Mega*Fds,Youtube Ads,2023-04-27,47.2302,2749,18,,False
13491,Mega*Fds,Youtube Ads,2023-04-28,47.9065,1814,12,,False
13492,Mega*Fds,Youtube Ads,2023-04-29,47.8181,2164,13,,False
13493,Mega*Fds,Youtube Ads,2023-04-30,47.3431,2304,21,,False
13494,Mega*Fds,Youtube Ads,2023-05-01,47.6201,2253,8,,False
13495,Mega*Fds,Youtube Ads,2023-04-27,41.3089,4098,17,,False
13496,Mega*Fds,Youtube Ads,2023-04-28,41.5155,2100,18,,False
13497,Mega*Fds,Youtube Ads,2023-04-29,41.7868,2307,15,,False
13498,Mega*Fds,Youtube Ads,2023-04-30,41.4992,2871,11,,False
13499,Mega*Fds,Youtube Ads,2023-05-01,41.6158,2962,13,,False
13500,Maceio,Youtube Ads,2023-04-27,89.2131,5996,40,,False
13501,Maceio,Youtube Ads,2023-04-28,133.6542,5739,41,,False
13502,Maceio,Youtube Ads,2023-04-29,133.7044,6492,55,,False
13503,Maceio,Youtube Ads,2023-04-30,133.3867,7455,37,,False
13504,Maceio,Youtube Ads,2023-05-01,132.8381,7386,41,,False
13505,Mega*Fds,Youtube Ads,2023-04-27,64.6561,4624,28,,False
13506,Mega*Fds,Youtube Ads,2023-04-28,66.0734,2209,17,,False
13507,Mega*Fds,Youtube Ads,2023-04-29,64.4694,3121,22,,False
13508,Mega*Fds,Youtube Ads,2023-04-30,64.5502,4073,30,,False
13509,Mega*Fds,Youtube Ads,2023-05-01,63.6838,4219,26,,False
13510,Mega*Fds,Youtube Ads,2023-04-27,60.815,3651,35,,False
13511,Mega*Fds,Youtube Ads,2023-04-28,60.6381,3001,16,,False
13512,Mega*Fds,Youtube Ads,2023-04-29,61.7399,3618,23,,False
13513,Mega*Fds,Youtube Ads,2023-04-30,61.7893,3696,16,,False
13514,Mega*Fds,Youtube Ads,2023-05-01,61.6441,3670,18,,False
13515,Mega*Fds,Youtube Ads,2023-04-27,26.62,1888,22,,False
13516,Mega*Fds,Youtube Ads,2023-04-28,26.7361,1329,4,,False
13517,Mega*Fds,Youtube Ads,2023-04-29,26.9272,1476,5,,False
13518,Mega*Fds,Youtube Ads,2023-04-30,27.1074,1430,6,,False
13519,Mega*Fds,Youtube Ads,2023-05-01,26.3576,1620,10,,False
13520,Mega*Fds,Youtube Ads,2023-04-27,28.4771,1942,16,,False
13521,Mega*Fds,Youtube Ads,2023-04-28,28.5678,1226,9,,False
13522,Mega*Fds,Youtube Ads,2023-04-29,28.746,1509,9,,False
13523,Mega*Fds,Youtube Ads,2023-04-30,29.0285,2050,11,,False
13524,Mega*Fds,Youtube Ads,2023-05-01,29.0305,1755,14,,False
13525,Mega*Fds,Youtube Ads,2023-04-27,67.7519,4197,30,,False
13526,Mega*Fds,Youtube Ads,2023-04-28,68.5993,3109,27,,False
13527,Mega*Fds,Youtube Ads,2023-04-29,68.5765,3663,20,,False
13528,Mega*Fds,Youtube Ads,2023-04-30,68.1903,4173,19,,False
13529,Mega*Fds,Youtube Ads,2023-05-01,68.8788,4020,18,,False
13530,Mega*Fds,Youtube Ads,2023-04-27,51.907,3562,15,,False
13531,Mega*Fds,Youtube Ads,2023-04-28,63.1306,2555,11,,False
13532,Mega*Fds,Youtube Ads,2023-04-29,62.7945,3222,15,,False
13533,Mega*Fds,Youtube Ads,2023-04-30,63.4154,3515,17,,False
13534,Mega*Fds,Youtube Ads,2023-05-01,63.3238,3588,26,,False
13535,Mega*Fds,Youtube Ads,2023-04-27,94.2994,6148,34,,False
13536,Mega*Fds,Youtube Ads,2023-04-28,95.4139,3629,22,,False
13537,Mega*Fds,Youtube Ads,2023-04-29,95.424,5256,26,,False
13538,Mega*Fds,Youtube Ads,2023-04-30,95.5692,6345,37,,False
13539,Mega*Fds,Youtube Ads,2023-05-01,95.1684,5643,25,,False
13540,Mega*Fds,Youtube Ads,2023-04-27,89.1981,6250,36,,False
13541,Mega*Fds,Youtube Ads,2023-04-28,89.7256,3798,29,,False
13542,Mega*Fds,Youtube Ads,2023-04-29,89.9328,5007,36,,False
13543,Mega*Fds,Youtube Ads,2023-04-30,89.7256,5765,45,,False
13544,Mega*Fds,Youtube Ads,2023-05-01,89.9591,5402,31,,False
13545,Mega*Fds,Youtube Ads,2023-04-27,35.1216,2410,14,,False
13546,Mega*Fds,Youtube Ads,2023-04-28,35.2188,1475,7,,False
13547,Mega*Fds,Youtube Ads,2023-04-29,35.8389,2151,10,,False
