entrega_id,campaign_name,Campanha,Veiculo,campanha_veiculo,Modalidade,Objetivo,Publico,data,investimento_realizado,impressoes_realizadas,cliques_realizados,dentro_do_plano,motivo_fora
16386,Marcasfilial_filial_trade_Marcasung_socios_trafego_base_2309,Marcasung,Meta Ads,Marcasung | Meta Ads,Trade,Trafego,Socios,2023-09-29,317.87,23418,297,False,campanha sem plano
16387,Marcasfilial_filial_trade_momento-saude_socios_trafego_base_2308,Momento Saude,Meta Ads,Momento Saude | Meta Ads,Trade,Trafego,Socios,2023-08-16,2842.22,313441,1433,False,campanha sem plano
16388,Marcasfilial_filial_trade_momento-saude_socios_trafego_base_2308,Momento Saude,Meta Ads,Momento Saude | Meta Ads,Trade,Trafego,Socios,2023-08-17,3564.78,412508,1733,False,campanha sem plano
16389,Marcasfilial_filial_trade_momento-saude_socios_trafego_base_2308,Momento Saude,Meta Ads,Momento Saude | Meta Ads,Trade,Trafego,Socios,2023-08-18,3593.0200000000004,378181,1563,False,campanha sem plano
16390,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-19,361.13,153834,112,False,campanha sem plano
16391,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-20,528.78,218961,205,False,campanha sem plano
16392,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-21,569.62,243798,218,False,campanha sem plano
16393,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-22,514.4,227585,220,False,campanha sem plano
16394,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-23,486.98,201262,209,False,campanha sem plano
16395,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-24,451.65,170284,148,False,campanha sem plano
16396,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-25,504.59,172160,173,False,campanha sem plano
16397,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-26,511.96,168922,173,False,campanha sem plano
16398,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-27,541.45,179922,194,False,campanha sem plano
16399,Marcasfilial_filial_trade_momentos-de-cuidado_socios_alcance_base_2407,Momentos De Cuidado,Meta Ads,Momentos De Cuidado | Meta Ads,Trade,Alcance,Socios,2024-07-28,529.44,179391,205,False,campanha sem plano
16400,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-13,2850.7499999999995,265708,2073,False,campanha sem plano
16401,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-14,3727.84,366996,2763,False,campanha sem plano
16402,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-15,3970.25,412342,2508,False,campanha sem plano
16403,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-16,4371.0,502847,2802,False,campanha sem plano
16404,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-17,3922.37,487765,2892,False,campanha sem plano
16405,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-18,3836.35,487739,2720,False,campanha sem plano
16406,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-19,3752.44,463118,2618,False,campanha sem plano
16407,Marcasfilial_filial_trade_mundo*das*delicias_socios_trafego_base_2307_12a20_nacional,Mundo*Das*Delicias,Meta Ads,Mundo*Das*Delicias | Meta Ads,Trade,Trafego,Socios,2023-07-20,3569.0,427472,2399,False,campanha sem plano
16408,Marcasfilial_filial_trade_negociacao-especial_socios_alcance_base_2403,Negociacao Especial,Meta Ads,Negociacao Especial | Meta Ads,Trade,Alcance,Socios,2024-03-18,678.27,127589,164,False,campanha sem plano
16409,Marcasfilial_filial_trade_negociacao-especial_socios_alcance_base_2403,Negociacao Especial,Meta Ads,Negociacao Especial | Meta Ads,Trade,Alcance,Socios,2024-03-19,2402.52,368747,527,False,campanha sem plano
16410,Marcasfilial_filial_trade_negociacao-especial_socios_alcance_base_2403,Negociacao Especial,Meta Ads,Negociacao Especial | Meta Ads,Trade,Alcance,Socios,2024-03-20,1919.21,320397,382,False,campanha sem plano
16411,Marcasfilial_filial_trade_pao-de-queijo_socios_trafego_base_2308,Pao De Queijo,Meta Ads,Pao De Queijo | Meta Ads,Trade,Trafego,Socios,2023-08-18,512.71,33951,208,False,campanha sem plano
16412,Marcasfilial_filial_trade_pao-de-queijo_socios_trafego_base_2308,Pao De Queijo,Meta Ads,Pao De Queijo | Meta Ads,Trade,Trafego,Socios,2023-08-19,2087.64,112986,928,False,campanha sem plano
16413,Marcasfilial_filial_trade_pao-de-queijo_socios_trafego_base_2308,Pao De Queijo,Meta Ads,Pao De Queijo | Meta Ads,Trade,Trafego,Socios,2023-08-20,2399.65,141310,907,False,campanha sem plano
16414,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-01,170.41,43760,83,False,campanha sem plano
16415,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-02,351.74,87800,236,False,campanha sem plano
16416,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-03,381.84,88534,339,False,campanha sem plano
16417,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-04,358.55,86469,391,False,campanha sem plano
16418,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-05,336.92,78044,420,False,campanha sem plano
16419,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-06,329.83,60844,293,False,campanha sem plano
16420,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-07,351.55,51029,283,False,campanha sem plano
16421,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-08,367.91,58830,223,False,campanha sem plano
16422,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-09,369.03,76838,224,False,campanha sem plano
16423,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-10,386.78,81700,262,False,campanha sem plano
16424,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-11,347.86,88408,317,False,campanha sem plano
16425,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-12,285.78,65083,237,False,campanha sem plano
16426,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-13,339.59,61690,236,False,campanha sem plano
16427,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-14,350.27,57074,221,False,campanha sem plano
16428,Marcasfilial_filial_trade_patrocinados-lg_socios_alcance_base_2312,Patrocinados Lg,Meta Ads,Patrocinados Lg | Meta Ads,Trade,Alcance,Socios,2023-12-15,271.94,44949,172,False,campanha sem plano
16429,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-07,2513.25,207554,3205,False,campanha sem plano
16430,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-08,2370.44,211901,2551,False,campanha sem plano
16431,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-09,2544.54,233633,2195,False,campanha sem plano
16432,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-10,2571.77,267504,2162,False,campanha sem plano
16433,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-14,1260.27,145966,1318,False,campanha sem plano
16434,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-15,1181.95,155673,1110,False,campanha sem plano
16435,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-16,1312.52,176059,1144,False,campanha sem plano
16436,Marcasfilial_filial_trade_pescados_socios_trafego_base_2309,Pescados,Meta Ads,Pescados | Meta Ads,Trade,Trafego,Socios,2023-09-17,1245.26,183332,1093,False,campanha sem plano
16437,Marcasfilial_filial_trade_pre*carnaval_socios_alcance_base_2302_16a19_nacional,Pre*Carnaval,Meta Ads,Pre*Carnaval | Meta Ads,Trade,Alcance,Socios,2023-02-16,547.13,85541,146,False,campanha sem plano
16438,Marcasfilial_filial_trade_pre*carnaval_socios_alcance_base_2302_16a19_nacional,Pre*Carnaval,Meta Ads,Pre*Carnaval | Meta Ads,Trade,Alcance,Socios,2023-02-17,788.17,78786,193,False,campanha sem plano
16439,Marcasfilial_filial_trade_pre*carnaval_socios_alcance_base_2302_16a19_nacional,Pre*Carnaval,Meta Ads,Pre*Carnaval | Meta Ads,Trade,Alcance,Socios,2023-02-18,860.1700000000001,54530,180,False,campanha sem plano
16440,Marcasfilial_filial_trade_pre*carnaval_socios_alcance_base_2302_16a19_nacional,Pre*Carnaval,Meta Ads,Pre*Carnaval | Meta Ads,Trade,Alcance,Socios,2023-02-19,804.53,34537,161,False,campanha sem plano
16441,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-24,34.46,5513,3,False,campanha sem plano
16442,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-25,95.94,18520,21,False,campanha sem plano
16443,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-26,102.51,25688,19,False,campanha sem plano
16444,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-27,96.19,27135,24,False,campanha sem plano
16445,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-28,92.29,28645,25,False,campanha sem plano
16446,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-29,83.8,26141,26,False,campanha sem plano
16447,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-11-30,89.51,23325,24,False,campanha sem plano
16448,Marcasfilial_filial_trade_reckitt_socios_alcance_base_2311,Reckitt,Meta Ads,Reckitt | Meta Ads,Trade,Alcance,Socios,2023-12-01,53.97,13487,16,False,campanha sem plano
16449,Marcasfilial_filial_trade_semana*da*mulher_socios_trafego_na_2303_08a12_na,Semana*Da*Mulher,Meta Ads,Semana*Da*Mulher | Meta Ads,Trade,Trafego,Socios,2023-03-08,32.46,864,0,False,campanha sem plano
16450,Marcasfilial_filial_trade_semana*da*mulher_socios_trafego_na_2303_08a12_na,Semana*Da*Mulher,Meta Ads,Semana*Da*Mulher | Meta Ads,Trade,Trafego,Socios,2023-03-09,1220.88,37028,190,False,campanha sem plano
16451,Marcasfilial_filial_trade_semana*da*mulher_socios_trafego_na_2303_08a12_na,Semana*Da*Mulher,Meta Ads,Semana*Da*Mulher | Meta Ads,Trade,Trafego,Socios,2023-03-10,1212.9,38593,162,False,campanha sem plano
16452,Marcasfilial_filial_trade_semana*da*mulher_socios_trafego_na_2303_08a12_na,Semana*Da*Mulher,Meta Ads,Semana*Da*Mulher | Meta Ads,Trade,Trafego,Socios,2023-03-11,1305.48,40831,142,False,campanha sem plano
16453,Marcasfilial_filial_trade_semana*da*mulher_socios_trafego_na_2303_08a12_na,Semana*Da*Mulher,Meta Ads,Semana*Da*Mulher | Meta Ads,Trade,Trafego,Socios,2023-03-12,1228.28,38305,116,False,campanha sem plano
16454,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-13,416.25,17255,436,False,campanha sem plano
16455,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-14,1181.91,60046,1540,False,campanha sem plano
16456,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-15,1363.94,74440,1697,False,campanha sem plano
16457,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-16,1287.84,60030,1344,False,campanha sem plano
16458,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-17,1238.27,63569,1184,False,campanha sem plano
16459,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-18,1346.59,75733,1293,False,campanha sem plano
16460,Marcasfilial_filial_trade_semana*do*consumidor-_socios_trafego_base_2303_13a19_nacional,Semana*Do*Consumidor,Meta Ads,Semana*Do*Consumidor | Meta Ads,Trade,Trafego,Socios,2023-03-19,1165.1999999999998,62530,995,False,campanha sem plano
16461,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-05,713.27,241557,199,False,campanha sem plano
16462,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-06,744.3199999999999,268911,199,False,campanha sem plano
16463,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-07,691.69,177121,154,False,campanha sem plano
16464,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-08,681.27,167747,140,False,campanha sem plano
16465,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-09,742.98,176019,166,False,campanha sem plano
16466,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-10,767.0799999999999,160267,160,False,campanha sem plano
16467,Marcasfilial_filial_trade_semana-da-mulher_socios_alcance_base_2403,Semana Da Mulher,Meta Ads,Semana Da Mulher | Meta Ads,Trade,Alcance,Socios,2024-03-11,659.39,139604,130,False,campanha sem plano
16468,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-11-29,90.06,41891,39,False,campanha sem plano
16469,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-11-30,103.94,35531,48,False,campanha sem plano
16470,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-01,67.14,22958,20,False,campanha sem plano
16471,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-02,106.09,39230,38,False,campanha sem plano
16472,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-03,109.8,41409,50,False,campanha sem plano
16473,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-04,97.07,37652,48,False,campanha sem plano
16474,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-05,87.39,32669,47,False,campanha sem plano
16475,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-06,92.79,30077,38,False,campanha sem plano
16476,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-07,97.63,27340,33,False,campanha sem plano
16477,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-08,102.66,30818,32,False,campanha sem plano
16478,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-09,105.39,37532,35,False,campanha sem plano
16479,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-10,111.01,41097,44,False,campanha sem plano
16480,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-11,102.3,40819,46,False,campanha sem plano
16481,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-12,84.66,29357,46,False,campanha sem plano
16482,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-13,93.91,29902,41,False,campanha sem plano
16483,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-14,97.37,28075,37,False,campanha sem plano
16484,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-15,99.59,29755,30,False,campanha sem plano
16485,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-16,104.33,34226,37,False,campanha sem plano
16486,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-17,110.12,39294,49,False,campanha sem plano
16487,Marcasfilial_filial_trade_sundown_socios_alcance_base_2311,Sundown,Meta Ads,Sundown | Meta Ads,Trade,Alcance,Socios,2023-12-18,98.68,38187,39,False,campanha sem plano
