Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,real_id
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,40,2023-06-23,,,,6704,220.2056,Regular,Trafego,Socios,Youtube Ads,12634
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,40,2023-06-24,,,,7268,304.3426,Regular,Trafego,Socios,Youtube Ads,12635
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,34,2023-06-25,,,,8410,320.22,Regular,Trafego,Socios,Youtube Ads,12636
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,29,2023-06-26,,,,8066,290.155,Regular,Trafego,Socios,Youtube Ads,12637
Realizado,Marcasfilial_filial_regular_inauguracao*granja_socios_trafego_interesses_2306_22a27_na,Inauguracao*Granja,19,2023-06-27,,,,5802,232.6028,Regular,Trafego,Socios,Youtube Ads,12638
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,113,2023-06-01,,,,117240,344.2,Regular,Alcance,Nao Socios,Meta Ads,12639
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,229,2023-06-01,,,,53687,538.6487,Regular,Alcance,Nao Socios,Youtube Ads,12640
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,118,2023-06-02,,,,77547,345.84,Regular,Alcance,Nao Socios,Meta Ads,12641
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,329,2023-06-02,,,,87183,538.6561,Regular,Alcance,Nao Socios,Youtube Ads,12642
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,139,2023-06-03,,,,65178,381.99,Regular,Alcance,Nao Socios,Meta Ads,12643
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,269,2023-06-03,,,,89117,539.3922,Regular,Alcance,Nao Socios,Youtube Ads,12644
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,109,2023-06-04,,,,50562,354.57,Regular,Alcance,Nao Socios,Meta Ads,12645
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,326,2023-06-04,,,,87871,538.9777,Regular,Alcance,Nao Socios,Youtube Ads,12646
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,97,2023-06-05,,,,42462,358.93,Regular,Alcance,Nao Socios,Meta Ads,12647
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,315,2023-06-05,,,,80875,539.1295,Regular,Alcance,Nao Socios,Youtube Ads,12648
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,102,2023-06-06,,,,35234,356.0,Regular,Alcance,Nao Socios,Meta Ads,12649
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,297,2023-06-06,,,,80852,531.7549,Regular,Alcance,Nao Socios,Youtube Ads,12650
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,91,2023-06-07,,,,32767,351.85,Regular,Alcance,Nao Socios,Meta Ads,12651
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,289,2023-06-07,,,,82068,539.4797,Regular,Alcance,Nao Socios,Youtube Ads,12652
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,125,2023-06-08,,,,89188,420.27,Regular,Alcance,Nao Socios,Meta Ads,12653
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,263,2023-06-08,,,,81620,540.2181,Regular,Alcance,Nao Socios,Youtube Ads,12654
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,127,2023-06-09,,,,71672,356.67,Regular,Alcance,Nao Socios,Meta Ads,12655
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,354,2023-06-09,,,,79913,540.1098,Regular,Alcance,Nao Socios,Youtube Ads,12656
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,118,2023-06-10,,,,63978,370.59,Regular,Alcance,Nao Socios,Meta Ads,12657
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,335,2023-06-10,,,,75250,539.7855,Regular,Alcance,Nao Socios,Youtube Ads,12658
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,133,2023-06-11,,,,57858,391.21,Regular,Alcance,Nao Socios,Meta Ads,12659
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,315,2023-06-11,,,,78319,540.2328,Regular,Alcance,Nao Socios,Youtube Ads,12660
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,99,2023-06-12,,,,57801,368.69,Regular,Alcance,Nao Socios,Meta Ads,12661
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,296,2023-06-12,,,,77379,540.204,Regular,Alcance,Nao Socios,Youtube Ads,12662
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,112,2023-06-13,,,,49742,354.51,Regular,Alcance,Nao Socios,Meta Ads,12663
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,298,2023-06-13,,,,72569,540.552,Regular,Alcance,Nao Socios,Youtube Ads,12664
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,92,2023-06-14,,,,48527,350.73,Regular,Alcance,Nao Socios,Meta Ads,12665
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,295,2023-06-14,,,,73420,540.4741,Regular,Alcance,Nao Socios,Youtube Ads,12666
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,102,2023-06-15,,,,68933,391.55,Regular,Alcance,Nao Socios,Meta Ads,12667
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,310,2023-06-15,,,,69516,540.4717,Regular,Alcance,Nao Socios,Youtube Ads,12668
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,101,2023-06-16,,,,69982,384.67,Regular,Alcance,Nao Socios,Meta Ads,12669
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,253,2023-06-16,,,,71344,539.6438,Regular,Alcance,Nao Socios,Youtube Ads,12670
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,115,2023-06-17,,,,65876,376.18,Regular,Alcance,Nao Socios,Meta Ads,12671
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,292,2023-06-17,,,,78302,540.4086,Regular,Alcance,Nao Socios,Youtube Ads,12672
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,114,2023-06-18,,,,61888,392.45,Regular,Alcance,Nao Socios,Meta Ads,12673
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,292,2023-06-18,,,,79017,540.8332,Regular,Alcance,Nao Socios,Youtube Ads,12674
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,104,2023-06-19,,,,56198,346.26,Regular,Alcance,Nao Socios,Meta Ads,12675
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,271,2023-06-19,,,,76128,540.0916,Regular,Alcance,Nao Socios,Youtube Ads,12676
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,94,2023-06-20,,,,55549,365.7,Regular,Alcance,Nao Socios,Meta Ads,12677
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,274,2023-06-20,,,,75880,540.0298,Regular,Alcance,Nao Socios,Youtube Ads,12678
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,95,2023-06-21,,,,55087,359.27,Regular,Alcance,Nao Socios,Meta Ads,12679
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,293,2023-06-21,,,,77269,540.3256,Regular,Alcance,Nao Socios,Youtube Ads,12680
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,104,2023-06-22,,,,67923,383.12,Regular,Alcance,Nao Socios,Meta Ads,12681
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,262,2023-06-22,,,,73838,540.8834,Regular,Alcance,Nao Socios,Youtube Ads,12682
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,88,2023-06-23,,,,62799,332.51,Regular,Alcance,Nao Socios,Meta Ads,12683
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,255,2023-06-23,,,,72743,540.8492,Regular,Alcance,Nao Socios,Youtube Ads,12684
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,102,2023-06-24,,,,69933,397.76,Regular,Alcance,Nao Socios,Meta Ads,12685
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,318,2023-06-24,,,,78037,540.9207,Regular,Alcance,Nao Socios,Youtube Ads,12686
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,130,2023-06-25,,,,68646,401.99,Regular,Alcance,Nao Socios,Meta Ads,12687
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,277,2023-06-25,,,,78530,541.017,Regular,Alcance,Nao Socios,Youtube Ads,12688
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,128,2023-06-26,,,,65657,367.13,Regular,Alcance,Nao Socios,Meta Ads,12689
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,250,2023-06-26,,,,73781,540.9891,Regular,Alcance,Nao Socios,Youtube Ads,12690
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,134,2023-06-27,,,,60163,379.9,Regular,Alcance,Nao Socios,Meta Ads,12691
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,191,2023-06-27,,,,70626,541.4076,Regular,Alcance,Nao Socios,Youtube Ads,12692
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,92,2023-06-28,,,,54315,377.53,Regular,Alcance,Nao Socios,Meta Ads,12693
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,223,2023-06-28,,,,63101,541.2789,Regular,Alcance,Nao Socios,Youtube Ads,12694
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,100,2023-06-29,,,,62475,417.71,Regular,Alcance,Nao Socios,Meta Ads,12695
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,221,2023-06-29,,,,65541,541.7116,Regular,Alcance,Nao Socios,Youtube Ads,12696
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,97,2023-06-30,,,,63445,378.51,Regular,Alcance,Nao Socios,Meta Ads,12697
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_nsocios_alcance_base_2306_01a30_ne,Inauguracao*Lauro,230,2023-06-30,,,,66372,542.445,Regular,Alcance,Nao Socios,Youtube Ads,12698
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,173,2023-05-29,,,,64057,637.99,Regular,Alcance,Socios,Meta Ads,12699
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,451,2023-05-29,,,,57883,1401.7122,Regular,Alcance,Socios,Youtube Ads,12700
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,792,2023-05-30,,,,231074,2828.24,Regular,Alcance,Socios,Meta Ads,12701
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,1330,2023-05-30,,,,212747,4079.6233,Regular,Alcance,Socios,Youtube Ads,12702
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,562,2023-05-31,,,,98691,3146.09,Regular,Alcance,Socios,Meta Ads,12703
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2305_29a31_ne,Inauguracao*Lauro,1424,2023-05-31,,,,287723,4027.2817,Regular,Alcance,Socios,Youtube Ads,12704
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,129,2023-07-01,,,,111623,291.02,Regular,Alcance,Socios,Meta Ads,12705
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,159,2023-07-01,,,,47050,422.9912,Regular,Alcance,Socios,Youtube Ads,12706
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,110,2023-07-02,,,,85988,300.76,Regular,Alcance,Socios,Meta Ads,12707
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,241,2023-07-02,,,,76314,423.2734,Regular,Alcance,Socios,Youtube Ads,12708
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,109,2023-07-03,,,,64508,282.89,Regular,Alcance,Socios,Meta Ads,12709
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,220,2023-07-03,,,,70448,422.5751,Regular,Alcance,Socios,Youtube Ads,12710
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,135,2023-07-04,,,,57240,280.09,Regular,Alcance,Socios,Meta Ads,12711
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,207,2023-07-04,,,,71458,422.8857,Regular,Alcance,Socios,Youtube Ads,12712
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,80,2023-07-05,,,,49949,271.94,Regular,Alcance,Socios,Meta Ads,12713
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,210,2023-07-05,,,,67755,423.2953,Regular,Alcance,Socios,Youtube Ads,12714
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,83,2023-07-06,,,,43536,280.13,Regular,Alcance,Socios,Meta Ads,12715
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,219,2023-07-06,,,,56833,423.17,Regular,Alcance,Socios,Youtube Ads,12716
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,86,2023-07-07,,,,39693,279.08,Regular,Alcance,Socios,Meta Ads,12717
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,210,2023-07-07,,,,59498,423.1294,Regular,Alcance,Socios,Youtube Ads,12718
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,111,2023-07-08,,,,81625,324.59,Regular,Alcance,Socios,Meta Ads,12719
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,203,2023-07-08,,,,65286,423.0794,Regular,Alcance,Socios,Youtube Ads,12720
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,134,2023-07-09,,,,78920,309.54,Regular,Alcance,Socios,Meta Ads,12721
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,196,2023-07-09,,,,66075,423.2446,Regular,Alcance,Socios,Youtube Ads,12722
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,116,2023-07-10,,,,65743,276.17,Regular,Alcance,Socios,Meta Ads,12723
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,207,2023-07-10,,,,63334,423.3024,Regular,Alcance,Socios,Youtube Ads,12724
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,105,2023-07-11,,,,55801,287.44,Regular,Alcance,Socios,Meta Ads,12725
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,226,2023-07-11,,,,58326,423.5654,Regular,Alcance,Socios,Youtube Ads,12726
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,103,2023-07-12,,,,53632,289.25,Regular,Alcance,Socios,Meta Ads,12727
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,216,2023-07-12,,,,58493,423.8244,Regular,Alcance,Socios,Youtube Ads,12728
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,104,2023-07-13,,,,51134,281.2,Regular,Alcance,Socios,Meta Ads,12729
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,192,2023-07-13,,,,57539,423.8676,Regular,Alcance,Socios,Youtube Ads,12730
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,110,2023-07-14,,,,50103,284.2,Regular,Alcance,Socios,Meta Ads,12731
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,188,2023-07-14,,,,57085,424.5721,Regular,Alcance,Socios,Youtube Ads,12732
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,105,2023-07-15,,,,75560,325.93,Regular,Alcance,Socios,Meta Ads,12733
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,194,2023-07-15,,,,59390,424.6807,Regular,Alcance,Socios,Youtube Ads,12734
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,130,2023-07-16,,,,76676,309.88,Regular,Alcance,Socios,Meta Ads,12735
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,207,2023-07-16,,,,61937,422.7116,Regular,Alcance,Socios,Youtube Ads,12736
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,28,2023-07-17,,,,18093,68.18,Regular,Alcance,Socios,Meta Ads,12737
Realizado,Marcasfilial_filial_regular_inauguracao*lauro_socios_alcance_base_2307_01a17_ne,Inauguracao*Lauro,38,2023-07-17,,,,11683,82.5095,Regular,Alcance,Socios,Youtube Ads,12738
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,73,2023-04-19,,,,22181,364.7642,Regular,Alcance,Nao Socios,Youtube Ads,12739
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,517,2023-04-20,,,,175734,1523.7545,Regular,Alcance,Nao Socios,Youtube Ads,12740
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,574,2023-04-21,,,,235190,1536.1997,Regular,Alcance,Nao Socios,Youtube Ads,12741
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,785,2023-04-22,,,,238164,1538.6711,Regular,Alcance,Nao Socios,Youtube Ads,12742
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,694,2023-04-23,,,,234520,1533.7354,Regular,Alcance,Nao Socios,Youtube Ads,12743
Realizado,Marcasfilial_filial_regular_inauguracao_granja_nsocios_alcance_interesses_2304_22/04a22/06_na,Inauguracao,709,2023-04-24,,,,218974,1536.8443,Regular,Alcance,Nao Socios,Youtube Ads,12744
