Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,linha_id,motivo
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_teresina,Mega*Fds,22,2023-04-30,,,,3187,31.2768,Regular,Trafego,Socios,Youtube Ads,13613,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_teresina,Mega*Fds,21,2023-05-01,,,,3188,31.0369,Regular,Trafego,Socios,Youtube Ads,13614,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_vitoria,Mega*Fds,25,2023-04-27,,,,3273,47.4951,Regular,Trafego,Socios,Youtube Ads,13615,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_vitoria,Mega*Fds,10,2023-04-28,,,,1765,47.3806,Regular,Trafego,Socios,Youtube Ads,13616,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_vitoria,Mega*Fds,22,2023-04-29,,,,2201,47.5899,Regular,Trafego,Socios,Youtube Ads,13617,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_vitoria,Mega*Fds,18,2023-04-30,,,,2514,47.6151,Regular,Trafego,Socios,Youtube Ads,13618,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_interesses_2304_27*04a01*05_vitoria,Mega*Fds,11,2023-05-01,,,,2814,47.0407,Regular,Trafego,Socios,Youtube Ads,13619,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_americana,Mega*Fds,48,2023-06-22,,,,6808,62.4052,Regular,Trafego,Socios,Youtube Ads,13620,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_americana,Mega*Fds,40,2023-06-23,,,,5723,62.3101,Regular,Trafego,Socios,Youtube Ads,13621,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_americana,Mega*Fds,38,2023-06-24,,,,5358,62.3661,Regular,Trafego,Socios,Youtube Ads,13622,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_americana,Mega*Fds,36,2023-06-25,,,,6242,62.4662,Regular,Trafego,Socios,Youtube Ads,13623,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_aracaju,Mega*Fds,83,2023-06-22,,,,13553,98.1188,Regular,Trafego,Socios,Youtube Ads,13624,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_aracaju,Mega*Fds,36,2023-06-23,,,,11152,98.1503,Regular,Trafego,Socios,Youtube Ads,13625,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_aracaju,Mega*Fds,45,2023-06-24,,,,10833,98.0263,Regular,Trafego,Socios,Youtube Ads,13626,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_aracaju,Mega*Fds,44,2023-06-25,,,,12044,98.1176,Regular,Trafego,Socios,Youtube Ads,13627,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_bauru,Mega*Fds,62,2023-06-22,,,,7832,64.8327,Regular,Trafego,Socios,Youtube Ads,13628,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_bauru,Mega*Fds,38,2023-06-23,,,,5440,64.8943,Regular,Trafego,Socios,Youtube Ads,13629,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_bauru,Mega*Fds,5,2023-06-24,,,,236,4.1715,Regular,Trafego,Socios,Youtube Ads,13630,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_blumenau,Mega*Fds,54,2023-06-22,,,,7480,71.5294,Regular,Trafego,Socios,Youtube Ads,13631,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_blumenau,Mega*Fds,59,2023-06-23,,,,6868,71.0694,Regular,Trafego,Socios,Youtube Ads,13632,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_blumenau,Mega*Fds,3,2023-06-24,,,,338,4.395,Regular,Trafego,Socios,Youtube Ads,13633,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_brasilia,Mega*Fds,104,2023-06-22,,,,20592,229.4506,Regular,Trafego,Socios,Youtube Ads,13634,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_brasilia,Mega*Fds,103,2023-06-23,,,,17274,229.0572,Regular,Trafego,Socios,Youtube Ads,13635,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_brasilia,Mega*Fds,4,2023-06-24,,,,737,12.3195,Regular,Trafego,Socios,Youtube Ads,13636,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campinas,Mega*Fds,113,2023-06-22,,,,16829,187.3197,Regular,Trafego,Socios,Youtube Ads,13637,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campinas,Mega*Fds,92,2023-06-23,,,,14452,187.1135,Regular,Trafego,Socios,Youtube Ads,13638,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campinas,Mega*Fds,5,2023-06-24,,,,682,12.0778,Regular,Trafego,Socios,Youtube Ads,13639,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campo*grande,Mega*Fds,62,2023-06-22,,,,11243,171.5901,Regular,Trafego,Socios,Youtube Ads,13640,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campo*grande,Mega*Fds,97,2023-06-23,,,,15481,173.0201,Regular,Trafego,Socios,Youtube Ads,13641,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_campo*grande,Mega*Fds,9,2023-06-24,,,,1196,24.1399,Regular,Trafego,Socios,Youtube Ads,13642,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_caxias*do*sul,Mega*Fds,67,2023-06-22,,,,9134,71.1471,Regular,Trafego,Socios,Youtube Ads,13643,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_caxias*do*sul,Mega*Fds,58,2023-06-23,,,,7899,71.3485,Regular,Trafego,Socios,Youtube Ads,13644,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_caxias*do*sul,Mega*Fds,3,2023-06-24,,,,605,5.4003,Regular,Trafego,Socios,Youtube Ads,13645,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_contagem,Mega*Fds,39,2023-06-22,,,,5852,38.0879,Regular,Trafego,Socios,Youtube Ads,13646,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_contagem,Mega*Fds,42,2023-06-23,,,,3659,38.1396,Regular,Trafego,Socios,Youtube Ads,13647,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_contagem,Mega*Fds,20,2023-06-24,,,,5083,38.2139,Regular,Trafego,Socios,Youtube Ads,13648,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_contagem,Mega*Fds,8,2023-06-25,,,,1320,13.4514,Regular,Trafego,Socios,Youtube Ads,13649,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_curitiba,Mega*Fds,126,2023-06-22,,,,18449,283.7143,Regular,Trafego,Socios,Youtube Ads,13650,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_curitiba,Mega*Fds,310,2023-06-23,,,,37169,307.6699,Regular,Trafego,Socios,Youtube Ads,13651,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_curitiba,Mega*Fds,252,2023-06-24,,,,28939,307.7672,Regular,Trafego,Socios,Youtube Ads,13652,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_curitiba,Mega*Fds,244,2023-06-25,,,,33636,308.2796,Regular,Trafego,Socios,Youtube Ads,13653,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_fortaleza,Fortaleza,89,2023-06-22,,,,17025,151.682,Regular,Trafego,Socios,Youtube Ads,13654,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_fortaleza,Fortaleza,99,2023-06-23,,,,19387,151.4238,Regular,Trafego,Socios,Youtube Ads,13655,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_fortaleza,Fortaleza,64,2023-06-24,,,,23162,151.5472,Regular,Trafego,Socios,Youtube Ads,13656,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_fortaleza,Fortaleza,83,2023-06-25,,,,24059,151.7109,Regular,Trafego,Socios,Youtube Ads,13657,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_goiania,Mega*Fds,75,2023-06-22,,,,10871,118.8256,Regular,Trafego,Socios,Youtube Ads,13658,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_goiania,Mega*Fds,85,2023-06-23,,,,11495,123.4373,Regular,Trafego,Socios,Youtube Ads,13659,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_goiania,Mega*Fds,6,2023-06-24,,,,665,13.6029,Regular,Trafego,Socios,Youtube Ads,13660,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_joinville,Mega*Fds,51,2023-06-22,,,,9876,84.1142,Regular,Trafego,Socios,Youtube Ads,13661,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_joinville,Mega*Fds,48,2023-06-23,,,,9009,83.817,Regular,Trafego,Socios,Youtube Ads,13662,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_joinville,Mega*Fds,42,2023-06-24,,,,8856,84.0238,Regular,Trafego,Socios,Youtube Ads,13663,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_joinville,Mega*Fds,52,2023-06-25,,,,9994,84.19,Regular,Trafego,Socios,Youtube Ads,13664,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_maceio,Maceio,66,2023-06-22,,,,11426,105.6894,Regular,Trafego,Socios,Youtube Ads,13665,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_maceio,Maceio,66,2023-06-23,,,,10593,105.4647,Regular,Trafego,Socios,Youtube Ads,13666,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_maceio,Maceio,67,2023-06-24,,,,10887,105.7007,Regular,Trafego,Socios,Youtube Ads,13667,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_maceio,Maceio,62,2023-06-25,,,,11262,106.3872,Regular,Trafego,Socios,Youtube Ads,13668,data fora da janela do flight
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_na,Mega*Fds,3767,2023-06-22,,,,284425,4322.01,Regular,Trafego,Socios,Meta Ads,13669,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_na,Mega*Fds,2388,2023-06-23,,,,254107,3797.5500000000006,Regular,Trafego,Socios,Meta Ads,13670,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_na,Mega*Fds,2324,2023-06-24,,,,298832,4651.839999999999,Regular,Trafego,Socios,Meta Ads,13671,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_na,Mega*Fds,2217,2023-06-25,,,,313300,4292.6,Regular,Trafego,Socios,Meta Ads,13672,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_natal,Mega*Fds,72,2023-06-22,,,,13185,138.5927,Regular,Trafego,Socios,Youtube Ads,13673,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_natal,Mega*Fds,91,2023-06-23,,,,11723,138.7099,Regular,Trafego,Socios,Youtube Ads,13674,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_natal,Mega*Fds,3,2023-06-24,,,,913,12.7975,Regular,Trafego,Socios,Youtube Ads,13675,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_piracicaba,Mega*Fds,50,2023-06-22,,,,6279,61.1943,Regular,Trafego,Socios,Youtube Ads,13676,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_piracicaba,Mega*Fds,48,2023-06-23,,,,6346,61.0379,Regular,Trafego,Socios,Youtube Ads,13677,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_piracicaba,Mega*Fds,2,2023-06-24,,,,546,7.6974,Regular,Trafego,Socios,Youtube Ads,13678,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_porto*alegre,Mega*Fds,37,2023-06-22,,,,7851,79.5758,Regular,Trafego,Socios,Youtube Ads,13679,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_porto*alegre,Mega*Fds,104,2023-06-23,,,,13729,81.9912,Regular,Trafego,Socios,Youtube Ads,13680,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_porto*alegre,Mega*Fds,3,2023-06-24,,,,406,3.512,Regular,Trafego,Socios,Youtube Ads,13681,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_presidente*prudente,Mega*Fds,31,2023-06-22,,,,4258,49.5466,Regular,Trafego,Socios,Youtube Ads,13682,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_presidente*prudente,Mega*Fds,22,2023-06-23,,,,4121,49.7814,Regular,Trafego,Socios,Youtube Ads,13683,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_presidente*prudente,Mega*Fds,0,2023-06-24,,,,218,4.1491,Regular,Trafego,Socios,Youtube Ads,13684,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_recife,Mega*Fds,96,2023-06-22,,,,14662,137.479,Regular,Trafego,Socios,Youtube Ads,13685,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_recife,Mega*Fds,133,2023-06-23,,,,14200,137.4506,Regular,Trafego,Socios,Youtube Ads,13686,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_recife,Mega*Fds,83,2023-06-24,,,,13390,137.5464,Regular,Trafego,Socios,Youtube Ads,13687,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_recife,Mega*Fds,67,2023-06-25,,,,10434,137.2078,Regular,Trafego,Socios,Youtube Ads,13688,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_ribeirao*preto,Mega*Fds,66,2023-06-22,,,,10666,105.7989,Regular,Trafego,Socios,Youtube Ads,13689,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_ribeirao*preto,Mega*Fds,91,2023-06-23,,,,9699,105.6466,Regular,Trafego,Socios,Youtube Ads,13690,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_ribeirao*preto,Mega*Fds,5,2023-06-24,,,,482,8.9307,Regular,Trafego,Socios,Youtube Ads,13691,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_rio*de*janeiro,Mega*Fds,147,2023-06-22,,,,29246,317.0868,Regular,Trafego,Socios,Youtube Ads,13692,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_rio*de*janeiro,Mega*Fds,129,2023-06-23,,,,24078,316.9109,Regular,Trafego,Socios,Youtube Ads,13693,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_rio*de*janeiro,Mega*Fds,126,2023-06-24,,,,23410,317.2291,Regular,Trafego,Socios,Youtube Ads,13694,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_rio*de*janeiro,Mega*Fds,99,2023-06-25,,,,22554,317.4214,Regular,Trafego,Socios,Youtube Ads,13695,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_salvador,Mega*Fds,85,2023-06-22,,,,17824,183.3899,Regular,Trafego,Socios,Youtube Ads,13696,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_salvador,Mega*Fds,113,2023-06-23,,,,15361,183.4421,Regular,Trafego,Socios,Youtube Ads,13697,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_salvador,Mega*Fds,89,2023-06-24,,,,14199,183.3044,Regular,Trafego,Socios,Youtube Ads,13698,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_salvador,Mega*Fds,73,2023-06-25,,,,10516,183.0606,Regular,Trafego,Socios,Youtube Ads,13699,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*do*rio*preto,Mega*Fds,70,2023-06-22,,,,10146,93.1274,Regular,Trafego,Socios,Youtube Ads,13700,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*do*rio*preto,Mega*Fds,77,2023-06-23,,,,8343,92.7483,Regular,Trafego,Socios,Youtube Ads,13701,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*do*rio*preto,Mega*Fds,88,2023-06-24,,,,7822,92.7128,Regular,Trafego,Socios,Youtube Ads,13702,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*do*rio*preto,Mega*Fds,53,2023-06-25,,,,8763,93.1883,Regular,Trafego,Socios,Youtube Ads,13703,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*dos*campos,Mega*Fds,68,2023-06-22,,,,11221,127.2019,Regular,Trafego,Socios,Youtube Ads,13704,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*dos*campos,Mega*Fds,63,2023-06-23,,,,11452,127.2717,Regular,Trafego,Socios,Youtube Ads,13705,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*dos*campos,Mega*Fds,58,2023-06-24,,,,14203,127.4437,Regular,Trafego,Socios,Youtube Ads,13706,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*jose*dos*campos,Mega*Fds,66,2023-06-25,,,,24450,127.6478,Regular,Trafego,Socios,Youtube Ads,13707,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*paulo,Mega*Fds,631,2023-06-22,,,,139486,1495.1343,Regular,Trafego,Socios,Youtube Ads,13708,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*paulo,Mega*Fds,1039,2023-06-23,,,,162331,1495.5948,Regular,Trafego,Socios,Youtube Ads,13709,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sao*paulo,Mega*Fds,42,2023-06-24,,,,8312,89.4471,Regular,Trafego,Socios,Youtube Ads,13710,campanha fora do plano
Realizado,Marcasfilial_filial_regular_mega*fds_socios_trafego_pouco*frequentes_2306_22a25_sorocaba,Mega*Fds,55,2023-06-22,,,,10330,81.4944,Regular,Trafego,Socios,Youtube Ads,13711,campanha fora do plano
